D,98.34708512,28.12279233
D,98.30622622,27.99838102
D,98.30615909,28.04554509
D,98.32370425,28.05605751
E,98.78013473,27.700277
E,98.65864944,27.81560358
E,98.34731124,27.71439802
E,98.33246283,27.73196396
E,98.33534723,27.73247004
E,98.34220357,27.73793237
E,98.34841446,27.74408232
E,98.35196992,27.74601782
E,98.35189818,27.75283719
E,98.35044559,27.75700364
E,98.34522408,27.76489806
E,98.32016249,27.77011851
F,98.85097601,27.52273907
F,98.83024961,27.52315238
F,98.6772601,27.84745937
F,98.67405341,27.7121801
F,98.6155162,27.74941966
F,98.65065585,27.77867665
F,98.61985519,28.00428773
F,98.60527823,28.01161794
F,98.60800373,28.01072126
F,98.59461744,28.03601101
G,98.68613514,27.85526423
G,98.6860696,27.85579615
G,98.68440018,27.86854812
G,98.58154642,28.06402005
G,98.58236196,28.06515265
G,98.57991366,28.07502331
G,98.31652079,28.04015131
H,98.70116239,27.63237185
I,98.32688323,27.99154875
I,98.32305699,28.02255678
I,98.32741563,28.07418861
I,98.33159337,28.07547499
I,98.32855098,28.08066676
I,98.32203893,28.08220464
I,98.32830024,28.08711781
I,98.32697259,28.09017914
I,98.32283176,28.0884445
I,98.33001843,28.10277403
J,98.69853195,27.56636032
J,98.68998092,27.56649186
J,98.68591089,27.5693768
J,98.69356307,27.56984885
J,98.68409267,27.57331178
J,98.69905588,27.57151889
J,98.68338619,27.57641694
J,98.70349192,27.577715
J,98.70549194,27.57253023
J,98.68146824,27.57933951
J,98.73715872,27.5829455
J,98.6813622,27.58250114
J,98.68641135,27.5821544
J,98.67858221,27.58363361
J,98.69923922,27.58312064
J,98.69146154,27.58086398
J,98.67734799,27.58637393
J,98.68623437,27.5885008
J,98.68456455,27.58979158
J,98.6742844,27.58927674
J,98.67888355,27.59212475
J,98.66968116,27.59108474
J,98.679639,27.59910766
J,98.68324356,27.60119149
J,98.68570653,27.60455105
J,98.90150041,27.61390256
J,98.82830788,27.62341072
J,98.83258272,27.63153936
J,98.91081648,27.62985684
J,98.86962231,27.63534973
J,98.84712756,27.63670503
J,98.85989897,27.63547514
J,98.9119366,27.63657358
J,98.85253609,27.63788966
J,98.84325116,27.64007934
J,98.86563147,27.63932706
J,98.84750929,27.64291911
J,98.90672884,27.64284028
J,98.85681237,27.64390182
J,98.89838657,27.64657715
J,98.86090952,27.64822421
J,98.90192174,27.64699789
J,98.84748749,27.64773751
J,98.89663664,27.65071838
J,98.85094757,27.65357754
J,98.86897077,27.65285758
J,98.86168879,27.65426724
J,98.79845753,27.65608904
J,98.89698918,27.65623238
J,98.85653659,27.65895885
J,98.82873895,27.66088373
J,98.85222827,27.65984915
J,98.81403661,27.65858621
J,98.81002689,27.6624104
J,98.83071883,27.66470047
J,98.81940969,27.66105633
J,98.80066607,27.66214639
J,98.85501607,27.66457003
J,98.80511423,27.66519372
J,98.86020724,27.66310683
J,98.86684638,27.66358048
J,98.89037632,27.66191967
J,98.8225161,27.66409958
J,98.82161444,27.66803555
J,98.8557824,27.67222309
J,98.86156955,27.6695131
J,98.82343181,27.67118299
J,98.88204379,27.67220962
J,98.84848795,27.67561815
J,98.85413936,27.67722093
J,98.81468247,27.67240882
J,98.87629361,27.67591368
J,98.82398705,27.67569033
J,98.86971611,27.67730833
J,98.86787234,27.68071932
J,98.861331,27.68071594
J,98.84425852,27.68524063
J,98.82685424,27.67985925
J,98.83207515,27.68425288
J,98.8657503,27.68535854
J,98.82369309,27.68792574
J,98.81584515,27.68708255
J,98.85730179,27.68554955
J,98.84667588,27.68982273
J,98.82912908,27.69072161
J,98.83573617,27.69263675
J,98.81176244,27.69295569
J,98.82695017,27.69429038
J,98.81918075,27.69256378
J,98.83036247,27.69854393
J,98.83593304,27.69679378
J,98.82204663,27.70014225
J,98.77752578,27.6967331
J,98.7835379,27.70160896
J,98.78637926,27.70287195
J,98.83919579,27.70074158
J,98.84829888,27.69201623
J,98.8230004,27.70281313
J,98.79025807,27.7059291
J,98.81956228,27.71024916
J,98.83565017,27.70781527
J,98.79550678,27.71036662
J,98.80616804,27.70776254
J,98.82433288,27.71485431
J,98.82632524,27.71081357
J,98.82754381,27.71503254
J,98.83223411,27.71247186
J,98.82796999,27.71851618
J,98.80369411,27.71918217
J,98.82810476,27.72285383
J,98.82753019,27.72656005
J,98.80667973,27.7270374
J,98.82350347,27.72860108
J,98.81122792,27.73036169
J,98.81817724,27.73037926
J,98.83575767,27.70309596
J,98.89750108,27.51313093
J,98.74121612,27.52107558
J,98.70614383,27.52319623
J,98.71078951,27.52349254
J,98.8990505,27.52288208
J,98.73372091,27.52670238
J,98.70458598,27.5269234
J,98.74154207,27.52621932
J,98.71743839,27.53186856
J,98.72232585,27.53314893
J,98.90249721,27.5296248
J,98.71330982,27.53458485
J,98.711022,27.53291719
J,98.7078144,27.53546139
J,98.70273194,27.53266601
J,98.70295483,27.53593511
J,98.71519923,27.53901779
J,98.70668278,27.53949235
J,98.7010249,27.54058026
J,98.8989475,27.54226642
J,98.70667237,27.54495148
J,98.71330348,27.54277298
J,98.70013912,27.54504854
J,98.70386456,27.54641522
J,98.70227753,27.54997002
J,98.70835298,27.5499303
J,98.89403612,27.55071443
J,98.88556144,27.55409195
J,98.70955424,27.55374681
J,98.71062511,27.55704043
J,98.70801781,27.56246383
J,98.88713582,27.56108353
J,98.70847795,27.56655113
J,98.71274277,27.56935729
J,98.88196456,27.57022921
J,98.73401658,27.57423612
J,98.71872044,27.57270914
J,98.72191385,27.57658472
J,98.87691839,27.57741016
J,98.87167487,27.58151917
J,98.87975037,27.58417621
J,98.8731487,27.58739265
J,98.88657499,27.59553786
J,98.89607388,27.60515432
J,98.74032111,27.9506439
J,98.59206626,27.57315451
J,98.58629617,27.57300786
J,98.64867508,27.57376224
J,98.64370138,27.57275961
J,98.59085234,27.57663678
J,98.63883574,27.57555893
J,98.63422035,27.57797499
J,98.62787465,27.57856522
J,98.59729553,27.58060165
J,98.61900164,27.58139726
J,98.5914619,27.58189432
J,98.61274239,27.58152367
J,98.59810765,27.58550721
J,98.62490586,27.58285875
J,98.5906597,27.58343158
J,98.63508343,27.59043561
J,98.59828248,27.59019186
J,98.62649204,27.59005525
J,98.58563452,27.59344117
J,98.59869609,27.59435588
J,98.59115129,27.59843899
J,98.59616582,27.5970395
J,98.5897764,27.59468461
J,98.58172832,27.60129164
J,98.58035232,27.60754056
J,98.58292966,27.61165043
J,98.57590121,27.61312474
J,98.57768356,27.61705788
J,98.58540064,27.61738722
J,98.57217203,27.6197336
J,98.57660304,27.62202619
J,98.57113975,27.62603203
J,98.57727664,27.62735901
J,98.58112438,27.6258314
J,98.56939848,27.63067124
J,98.57649062,27.63164622
J,98.58483429,27.63250893
J,98.58079002,27.63564982
J,98.56909918,27.63683429
J,98.57758866,27.6397928
J,98.56785864,27.6403658
J,98.56542666,27.64352187
J,98.58692362,27.64263763
J,98.58029405,27.64297968
J,98.57296245,27.64414542
J,98.55965351,27.64792247
J,98.56431564,27.64782427
J,98.59118327,27.65122771
J,98.58035367,27.64822342
J,98.56953782,27.65037746
J,98.58800592,27.65545292
J,98.57070038,27.65274832
J,98.5639373,27.65483378
J,98.65691956,27.67101241
J,98.65102483,27.67172506
J,98.65367651,27.67708773
J,98.64406987,27.67574921
J,98.64120569,27.67968219
J,98.80252198,27.73012805
J,98.83403569,27.73451362
J,98.80927762,27.73747535
J,98.76441935,27.75845918
J,98.85847892,27.75771526
J,98.75259234,27.75557744
J,98.7677326,27.76184
J,98.74195445,27.75936858
J,98.74884972,27.76059361
J,98.74461211,27.76031386
J,98.84473554,27.761689
J,98.83994362,27.76510473
J,98.86030896,27.76325623
J,98.75599946,27.76639407
J,98.77080543,27.76752147
J,98.77621493,27.77118951
J,98.78133354,27.77177829
J,98.7507048,27.77234801
J,98.78753606,27.77371185
J,98.75999164,27.77280936
J,98.75579253,27.77450753
J,98.79438846,27.77617947
J,98.84762216,27.77365768
J,98.75221495,27.77926056
J,98.79441582,27.78158393
J,98.7900658,27.7824133
J,98.7475405,27.78203392
J,98.84678066,27.78431149
J,98.79039055,27.78767797
J,98.8352706,27.7887734
J,98.84683136,27.79337944
J,98.7931963,27.7930755
J,98.80134784,27.796288
J,98.84923351,27.79718533
J,98.8459617,27.80390132
J,98.8044761,27.80259945
J,98.83886244,27.80720282
J,98.80876389,27.80973782
J,98.83700092,27.81314687
J,98.82546322,27.82231864
J,98.83756746,27.82257859
J,98.82925687,27.83132312
J,98.84193146,27.83245623
J,98.83833669,27.84053273
J,98.79579774,27.77857606
J,98.85236919,27.76353106
J,98.74977187,27.75018655
J,98.66470852,28.05761931
J,98.6911777,28.07698535
J,98.69377168,28.08870061
J,98.67688532,28.1020142
J,98.67973173,28.10731693
J,98.68576205,28.11022063
J,98.68258913,28.12792707
J,98.67633607,28.13103381
J,98.6508543,28.1457167
J,98.6418314,28.14797526
J,98.6278065,28.15305101
J,98.65798378,28.17066407
J,98.64393552,28.17627308
J,98.67569286,28.20361305
J,98.67149406,28.20671591
J,98.66864336,28.13126294
J,98.66159288,28.04690675
J,98.62784666,28.15468439
J,98.64510109,28.14895812
J,98.63945103,28.1479601
J,98.64455153,28.14723277
J,98.62340229,28.15762486
J,98.62221129,28.15779899
J,98.65122883,28.14630674
J,98.64715491,28.14450547
J,98.65277744,28.14181817
J,98.65368577,28.14421712
J,98.6758033,28.21094865
J,98.67462218,28.2095617
J,98.29090123,28.2586679
J,98.28676898,28.26521807
J,98.28265968,28.26423128
J,98.29135259,28.26500513
J,98.30110973,28.26561241
J,98.29284282,28.26099293
J,98.53198229,27.6271616
J,98.52735602,27.62609639
J,98.52449258,27.62927581
J,98.52777014,27.6322546
J,98.51041613,27.63428456
J,98.53270713,27.63534464
J,98.53045817,27.63806025
J,98.50620227,27.64189201
J,98.53591826,27.64133078
J,98.49344641,27.64546235
J,98.48092889,27.64322629
J,98.54567938,27.64472985
J,98.47426342,27.64511697
J,98.4871343,27.64783917
J,98.51187576,27.64775738
J,98.50007984,27.64613223
J,98.51797262,27.64978515
J,98.53833389,27.64797459
J,98.51565337,27.65265334
J,98.55019044,27.65251361
J,98.53912851,27.65333795
J,98.46884387,27.65147417
J,98.54194774,27.6491053
J,98.55758103,27.65573071
J,98.55509095,27.66143948
J,98.56265383,27.66394067
J,98.556919,27.66585984
J,98.54995192,27.66480619
J,98.47235261,27.67009292
J,98.46736411,27.67239658
J,98.469041,27.69158631
J,98.46429681,27.69437246
J,98.51268164,27.69421959
J,98.4793644,27.69573303
J,98.47132558,27.69654011
J,98.50960361,27.69667982
J,98.48606799,27.69825094
J,98.4868142,27.69601652
J,98.48594483,27.7037671
J,98.47056347,27.71892447
J,98.4685106,27.72242416
J,98.47939674,27.72785217
J,98.47601047,27.72929214
J,98.50801153,27.73034176
J,98.52586686,27.73030599
J,98.47571816,27.73345042
J,98.46595891,27.73389187
J,98.52881869,27.73335029
J,98.47304945,27.73536487
J,98.53678163,27.73655124
J,98.46988289,27.73794364
J,98.46221164,27.73533304
J,98.54653643,27.74502171
J,98.49265748,27.74389706
J,98.49837693,27.74307168
J,98.49979899,27.74987798
J,98.45550391,27.75857609
J,98.4520588,27.76096243
J,98.45895103,27.76629876
J,98.44565934,27.76805189
J,98.44865544,27.76869659
J,98.45333551,27.76815827
J,98.46738152,27.7716336
J,98.456927,27.77125077
J,98.42459301,27.77103496
J,98.46122557,27.77429778
J,98.43622801,27.7717469
J,98.47627292,27.77682254
J,98.42935727,27.76988713
J,98.42776409,27.77720487
J,98.44992987,27.77891222
J,98.452368,27.77743421
J,98.46758905,27.77807229
J,98.44934783,27.77657629
J,98.45736572,27.77870551
J,98.42112311,27.77658584
J,98.43579352,27.77841195
J,98.44311851,27.78023445
J,98.445382,27.77755884
J,98.46101198,27.78200673
J,98.46576402,27.78258937
J,98.44796879,27.78159681
J,98.45288514,27.78337195
J,98.43953896,27.78188688
J,98.42913042,27.78302098
J,98.49584641,27.78551092
J,98.4454177,27.78486061
J,98.45709693,27.78478116
J,98.47041389,27.78573403
J,98.45380024,27.78690027
J,98.48138476,27.78155902
J,98.4496688,27.78748713
J,98.47663691,27.78629916
J,98.4345956,27.78940997
J,98.43776243,27.78585004
J,98.43194672,27.78758779
J,98.44780061,27.79092741
J,98.42651091,27.78816327
J,98.4541637,27.79066151
J,98.44376923,27.7905505
J,98.43684722,27.79133514
J,98.42309357,27.78780405
J,98.44174551,27.78826694
J,98.46096348,27.78965824
J,98.43723125,27.79381586
J,98.44735978,27.79059909
J,98.41915746,27.7898034
J,98.43819375,27.7894258
J,98.45960247,27.79283734
J,98.44844817,27.79547994
J,98.4576831,27.79577103
J,98.45934539,27.79783594
J,98.45531241,27.79515722
J,98.4460599,27.79291359
J,98.44896682,27.79825962
J,98.44275095,27.79790603
J,98.42025126,27.7977971
J,98.43605787,27.7953136
J,98.42866355,27.79833261
J,98.45028688,27.80056031
J,98.46237077,27.80094285
J,98.43323093,27.79678894
J,98.44147879,27.80311541
J,98.46810761,27.80163919
J,98.44658502,27.80220248
J,98.47199249,27.80395631
J,98.45170026,27.80472054
J,98.43571815,27.80453922
J,98.46293773,27.80581995
J,98.45829877,27.80392494
J,98.46210702,27.80911256
J,98.46933849,27.80792688
J,98.44534029,27.80735021
J,98.45280954,27.80904303
J,98.44175684,27.80741479
J,98.45898628,27.81091241
J,98.4467813,27.80940997
J,98.43564599,27.81135715
J,98.46488721,27.81213467
J,98.44171917,27.8125988
J,98.44878975,27.81107003
J,98.38712486,27.81217598
J,98.39397474,27.81108678
J,98.46891225,27.81304473
J,98.51551733,27.81380804
J,98.3935283,27.81292371
J,98.4369041,27.81450649
J,98.38924953,27.8155153
J,98.44593824,27.81493767
J,98.44432811,27.81571196
J,98.42769077,27.81477802
J,98.42324283,27.81303118
J,98.43258895,27.81718507
J,98.44012047,27.81750714
J,98.45915485,27.81715162
J,98.42035935,27.81781031
J,98.38575933,27.81895793
J,98.44512054,27.8192022
J,98.46572591,27.81845559
J,98.3802163,27.8192224
J,98.4247639,27.81984528
J,98.43243767,27.82119943
J,98.44921014,27.81644417
J,98.406181,27.82065739
J,98.49056862,27.8219929
J,98.2162601,27.81946413
J,98.42744853,27.82125387
J,98.41158305,27.82429691
J,98.40544944,27.82303024
J,98.46152319,27.82268828
J,98.44016135,27.82162125
J,98.28512439,27.82341651
J,98.45466091,27.82450904
J,98.42167055,27.82277229
J,98.42337589,27.82759839
J,98.44198523,27.8253892
J,98.46969516,27.82425045
J,98.41161963,27.82642115
J,98.38898014,27.82334814
J,98.4314914,27.8269081
J,98.46467326,27.82600553
J,98.39296197,27.82524466
J,98.21429241,27.82589904
J,98.50428381,27.82842366
J,98.42912168,27.82955681
J,98.40953444,27.82888785
J,98.47232721,27.83027647
J,98.46745228,27.83174897
J,98.4747862,27.82846706
J,98.41170929,27.83133331
J,98.20631736,27.82617663
J,98.39625653,27.82841342
J,98.20892634,27.8283575
J,98.2239753,27.83164936
J,98.23681093,27.82242025
J,98.45689867,27.82857936
J,98.40099981,27.83320303
J,98.50953577,27.83461874
J,98.50416347,27.83529968
J,98.39512844,27.83329316
J,98.19805679,27.83297725
J,98.41043594,27.83488564
J,98.4638979,27.83187815
J,98.3927036,27.83676613
J,98.18645866,27.83374035
J,98.50132513,27.83722549
J,98.48115559,27.83498923
J,98.48737337,27.83713119
J,98.46966767,27.83528363
J,98.38625692,27.83342931
J,98.47094675,27.83930388
J,98.42374476,27.83846238
J,98.50575987,27.84029123
J,98.20045584,27.8368849
J,98.18926974,27.83618602
J,98.21504974,27.83728035
J,98.49916856,27.84002231
J,98.19031985,27.83904957
J,98.41713654,27.83953844
J,98.4349785,27.84025792
J,98.39574811,27.84097376
J,98.40446293,27.83869761
J,98.40280639,27.84124355
J,98.49441266,27.84233823
J,98.39188629,27.84206956
J,98.47651374,27.84245736
J,98.4868733,27.8422419
J,98.39617819,27.84656362
J,98.20812756,27.83905394
J,98.42917267,27.84292145
J,98.58050534,27.84582359
J,98.41865351,27.8428855
J,98.21376825,27.84030076
J,98.38087774,27.84398937
J,98.39334739,27.84668527
J,98.38638127,27.84205618
J,98.40473739,27.84506977
J,98.48254948,27.84404716
J,98.25700218,27.84834168
J,98.40112492,27.84745548
J,98.44732351,27.84716343
J,98.20819023,27.84472687
J,98.42940309,27.848418
J,98.43614549,27.8480626
J,98.47941548,27.84823902
J,98.56697828,27.85095853
J,98.48973336,27.84737243
J,98.48609627,27.85138646
J,98.17822981,27.84544879
J,98.47227231,27.85184982
J,98.49494981,27.84906315
J,98.41721422,27.85032893
J,98.18139377,27.84581046
J,98.40128543,27.85266095
J,98.49882347,27.85222118
J,98.39287922,27.84973888
J,98.4425644,27.85617244
J,98.2505292,27.85270396
J,98.21186802,27.8561014
J,98.39398577,27.85423555
J,98.5321138,27.8572573
J,98.23986784,27.85548628
J,98.4959264,27.85840655
J,98.47398438,27.85597014
J,98.23519753,27.85870272
J,98.20375252,27.85918797
J,98.46067672,27.85713411
J,98.48032969,27.85816053
J,98.48602995,27.85809587
J,98.49052373,27.85785245
J,98.21491231,27.85887581
J,98.18241499,27.85860472
J,98.4186286,27.85640483
J,98.22248217,27.85787726
J,98.23021931,27.85935977
J,98.20444585,27.86140331
J,98.21455671,27.86197297
J,98.47273213,27.86333841
J,98.46688576,27.86251306
J,98.39654507,27.85980267
J,98.192406,27.86130745
J,98.46255267,27.86428375
J,98.22039519,27.86117892
J,98.58347881,27.86524917
J,98.40248841,27.86006083
J,98.39240047,27.86300205
J,98.21630152,27.8655467
J,98.45818892,27.86588134
J,98.19165091,27.86409598
J,98.49422021,27.86420052
J,98.19643249,27.86490286
J,98.4887126,27.86645847
J,98.46710236,27.86798987
J,98.20939771,27.86394616
J,98.48007343,27.865995
J,98.20174374,27.86601206
J,98.21931719,27.86796009
J,98.45251995,27.86933809
J,98.24097487,27.86450591
J,98.49796773,27.86727088
J,98.47307779,27.87070557
J,98.18210513,27.86805669
J,98.19093042,27.86917659
J,98.20792725,27.86779494
J,98.19598133,27.87119578
J,98.48574317,27.87172635
J,98.2390474,27.86951676
J,98.18624407,27.8712246
J,98.18329426,27.87090071
J,98.19145759,27.87418053
J,98.21340797,27.86762433
J,98.22503569,27.87201598
J,98.20154495,27.87158592
J,98.21053165,27.87496422
J,98.2054727,27.87343192
J,98.48295214,27.87608582
J,98.47613751,27.87536867
J,98.49095623,27.87683122
J,98.46583398,27.87457927
J,98.24778464,27.86940636
J,98.22076107,27.87344003
J,98.24359084,27.87588099
J,98.24822643,27.87555843
J,98.23856085,27.87916281
J,98.47088302,27.87903611
J,98.44736582,27.88192801
J,98.20560574,27.87943022
J,98.45634746,27.88418303
J,98.21241826,27.88161816
J,98.20791591,27.88257945
J,98.44724716,27.8851042
J,98.21709304,27.88135475
J,98.22291584,27.88468841
J,98.20400831,27.88629881
J,98.46143241,27.88796071
J,98.2183835,27.88876302
J,98.23957231,27.89082496
J,98.45590717,27.89003098
J,98.21018516,27.88952177
J,98.44136833,27.89414036
J,98.23178521,27.89245466
J,98.22001763,27.89367445
J,98.45987648,27.89511453
J,98.2273786,27.89634427
J,98.22962172,27.89432556
J,98.44701801,27.89814315
J,98.59564228,27.90173123
J,98.22853538,27.89946216
J,98.55261996,27.90271192
J,98.20398868,27.89880944
J,98.20328645,27.90700461
J,98.21093578,27.90937981
J,98.53399197,27.91558667
J,98.52322355,27.93057054
J,98.51957685,27.93125731
J,98.51113584,27.93152115
J,98.36739139,28.11969772
J,98.38749386,27.86198798
J,98.38671363,27.86642155
J,98.3821692,27.8660885
J,98.42778136,27.89744567
J,98.51416905,27.90053489
J,98.50494758,27.90162474
J,98.50778228,27.90070006
J,98.49491996,27.90264723
J,98.50034831,27.90446675
J,98.46388623,27.90230777
J,98.50172067,27.91039842
J,98.44731024,27.90854392
J,98.27479876,27.91063637
J,98.27302243,27.91236732
J,98.28861874,27.91566584
J,98.22248937,27.92175449
J,98.2926388,27.93222207
J,98.39508142,27.93252834
J,98.39324866,27.92793871
J,98.21118098,27.93344907
J,98.20558013,27.93232943
J,98.39968891,27.93509116
J,98.48988928,27.93720968
J,98.39398315,27.93820844
J,98.30366806,27.94123518
J,98.49770694,27.94281172
J,98.39573469,27.94089752
J,98.25761741,27.94013362
J,98.40074468,27.95069015
J,98.48937258,27.95484999
J,98.25986133,27.95442912
J,98.16908499,27.95371876
J,98.15406667,27.95345946
J,98.25327728,27.95526091
J,98.23850769,27.95843561
J,98.41031457,27.95783102
J,98.37433394,27.9595922
J,98.15776189,27.95659831
J,98.15141246,27.96018981
J,98.39183888,27.95990768
J,98.18003868,27.9601591
J,98.18840241,27.96248198
J,98.21523843,27.96579427
J,98.41961434,27.96551897
J,98.43719014,27.96792246
J,98.52349343,27.96860596
J,98.18704191,27.96803481
J,98.24021067,27.97374088
J,98.25212674,27.96684103
J,98.25023289,27.96983279
J,98.43220292,27.97194982
J,98.24424229,27.97341838
J,98.14804881,27.97160618
J,98.43984245,27.97582653
J,98.40543834,27.9751834
J,98.20989783,27.97435684
J,98.15982869,27.97581198
J,98.4928961,27.97646809
J,98.45049405,27.97525511
J,98.53453731,27.97647682
J,98.37981009,27.97594911
J,98.20082257,27.97679369
J,98.43741878,27.97831236
J,98.40406557,27.98110771
J,98.16280704,27.97902481
J,98.45571413,27.97893975
J,98.5423481,27.98138335
J,98.43392984,27.98020496
J,98.46805234,27.98293863
J,98.14277513,27.97816008
J,98.40807538,27.98013008
J,98.42468337,27.97701201
J,98.19556792,27.97022828
J,98.49976447,27.98280511
J,98.46242407,27.98352957
J,98.14919559,27.97576137
J,98.43064319,27.98329426
J,98.44753969,27.98163115
J,98.4082059,27.98302946
J,98.44054164,27.98256581
J,98.49540233,27.9829013
J,98.43652964,27.98476232
J,98.17031013,27.98207504
J,98.39302405,27.98480225
J,98.20343681,27.98409944
J,98.36047652,27.98756602
J,98.42731498,27.98246384
J,98.24039352,27.98423437
J,98.25934595,27.97954139
J,98.45635245,27.98405944
J,98.40340574,27.98915607
J,98.49772958,27.98904678
J,98.5501718,27.98719907
J,98.24800312,27.98581249
J,98.13514346,27.98638804
J,98.43442364,27.98887584
J,98.40482052,27.98839294
J,98.17359145,27.98601457
J,98.19535719,27.98834484
J,98.3934907,27.98840444
J,98.40947457,27.99120323
J,98.42227807,27.98847587
J,98.39912381,27.98772792
J,98.23513203,27.98948399
J,98.1847541,27.9900369
J,98.17684975,27.98981758
J,98.39587485,27.98955104
J,98.50129471,27.9938198
J,98.40486524,27.99661526
J,98.16246845,27.99189076
J,98.42603876,27.99589906
J,98.36933818,27.99531017
J,98.24725792,27.99226833
J,98.18465712,27.99725459
J,98.15569975,27.99781563
J,98.22881809,27.99449304
J,98.19007348,27.99594911
J,98.41145709,27.99586166
J,98.21779421,27.99607968
J,98.39222925,28.00059881
J,98.22308635,27.99517912
J,98.21379311,28.00071201
J,98.51299475,28.00250278
J,98.23513846,28.00069747
J,98.22672134,28.00143051
J,98.39335047,28.00604142
J,98.50675202,28.0066566
J,98.17852451,28.00614072
J,98.40072352,28.00744082
J,98.25586615,28.00633414
J,98.36676001,28.00195071
J,98.15208897,28.00377719
J,98.52488789,28.00993806
J,98.19363278,28.00893654
J,98.22681668,28.00674386
J,98.20326198,28.00921345
J,98.37332989,28.00689626
J,98.50743939,28.01314547
J,98.23942969,28.00932649
J,98.25246815,28.01196196
J,98.44178358,28.01105623
J,98.37231059,28.01058501
J,98.51280113,28.01001785
J,98.40702085,28.01132854
J,98.38315648,28.01152992
J,98.39459562,28.01308086
J,98.36717001,28.01143269
J,98.15810965,28.01138732
J,98.20836913,28.01578898
J,98.25694554,28.01654678
J,98.51319092,28.01843632
J,98.4104489,28.01760669
J,98.23658039,28.01482089
J,98.37691984,28.01570137
J,98.24387163,28.01583838
J,98.42733329,28.01938306
J,98.38568077,28.01999656
J,98.39398485,28.02222613
J,98.37925939,28.0205012
J,98.45779135,28.02508035
J,98.41095313,28.02400243
J,98.45298519,28.02316863
J,98.26146528,28.02458082
J,98.17994514,28.02614999
J,98.45901241,28.02775016
J,98.39563282,28.02710145
